[DEBUG][2018-06-18 09:17:09,111][test.py][get_page_source][24][url请求失败]
[DEBUG][2018-06-18 10:50:56,807][get_zhilian.py][<module>][124][这里是第 69页的url    https://sou.zhaopin.com/jobs/searchresult.ashx?jl=%E5%8C%97%E4%BA%AC&kw=python&isadv=0&sg=39e470246d7e4727944af8c5e9417893&p=70]
[DEBUG][2018-06-18 10:50:57,348][get_zhilian.py][<module>][129][这里是第 69页的第0条url    http://jobs.zhaopin.com/704609624250045.htm]
[DEBUG][2018-06-18 10:50:57,839][get_zhilian.py][<module>][133][这里是第 69页的第0条url    http://jobs.zhaopin.com/704609624250045.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:57,840][get_zhilian.py][<module>][129][这里是第 69页的第1条url    http://jobs.zhaopin.com/CC291312882J00036774111.htm]
[DEBUG][2018-06-18 10:50:57,996][get_zhilian.py][<module>][133][这里是第 69页的第1条url    http://jobs.zhaopin.com/CC291312882J00036774111.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:57,997][get_zhilian.py][<module>][129][这里是第 69页的第2条url    http://jobs.zhaopin.com/CC291312882J00031099611.htm]
[DEBUG][2018-06-18 10:50:58,153][get_zhilian.py][<module>][133][这里是第 69页的第2条url    http://jobs.zhaopin.com/CC291312882J00031099611.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:58,154][get_zhilian.py][<module>][129][这里是第 69页的第3条url    http://jobs.zhaopin.com/CC410905536J00033919409.htm]
[DEBUG][2018-06-18 10:50:58,309][get_zhilian.py][<module>][133][这里是第 69页的第3条url    http://jobs.zhaopin.com/CC410905536J00033919409.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:58,310][get_zhilian.py][<module>][129][这里是第 69页的第4条url    http://jobs.zhaopin.com/CC241134814J00055309009.htm]
[DEBUG][2018-06-18 10:50:58,455][get_zhilian.py][<module>][133][这里是第 69页的第4条url    http://jobs.zhaopin.com/CC241134814J00055309009.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:58,456][get_zhilian.py][<module>][129][这里是第 69页的第5条url    http://jobs.zhaopin.com/000260709250054.htm]
[DEBUG][2018-06-18 10:50:58,685][get_zhilian.py][<module>][133][这里是第 69页的第5条url    http://jobs.zhaopin.com/000260709250054.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:58,686][get_zhilian.py][<module>][129][这里是第 69页的第6条url    http://jobs.zhaopin.com/498109434250013.htm]
[DEBUG][2018-06-18 10:50:58,836][get_zhilian.py][<module>][133][这里是第 69页的第6条url    http://jobs.zhaopin.com/498109434250013.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:58,836][get_zhilian.py][<module>][129][这里是第 69页的第7条url    http://jobs.zhaopin.com/488709835250008.htm]
[DEBUG][2018-06-18 10:50:59,056][get_zhilian.py][<module>][133][这里是第 69页的第7条url    http://jobs.zhaopin.com/488709835250008.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:59,057][get_zhilian.py][<module>][129][这里是第 69页的第8条url    http://jobs.zhaopin.com/CC261573289J00056024910.htm]
[DEBUG][2018-06-18 10:50:59,234][get_zhilian.py][<module>][133][这里是第 69页的第8条url    http://jobs.zhaopin.com/CC261573289J00056024910.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:59,234][get_zhilian.py][<module>][129][这里是第 69页的第9条url    http://jobs.zhaopin.com/CC302828380J00051444114.htm]
[DEBUG][2018-06-18 10:50:59,408][get_zhilian.py][<module>][133][这里是第 69页的第9条url    http://jobs.zhaopin.com/CC302828380J00051444114.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:59,409][get_zhilian.py][<module>][129][这里是第 69页的第10条url    http://jobs.zhaopin.com/CC412024030J00050793813.htm]
[DEBUG][2018-06-18 10:50:59,614][get_zhilian.py][<module>][133][这里是第 69页的第10条url    http://jobs.zhaopin.com/CC412024030J00050793813.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:59,614][get_zhilian.py][<module>][129][这里是第 69页的第11条url    http://jobs.zhaopin.com/272674638250033.htm]
[DEBUG][2018-06-18 10:50:59,974][get_zhilian.py][<module>][133][这里是第 69页的第11条url    http://jobs.zhaopin.com/272674638250033.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:50:59,975][get_zhilian.py][<module>][129][这里是第 69页的第12条url    http://jobs.zhaopin.com/467754315250232.htm]
[DEBUG][2018-06-18 10:51:00,957][get_zhilian.py][<module>][133][这里是第 69页的第12条url    http://jobs.zhaopin.com/467754315250232.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:00,958][get_zhilian.py][<module>][129][这里是第 69页的第13条url    http://jobs.zhaopin.com/CC135636073J00024143410.htm]
[DEBUG][2018-06-18 10:51:01,107][get_zhilian.py][<module>][133][这里是第 69页的第13条url    http://jobs.zhaopin.com/CC135636073J00024143410.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:01,107][get_zhilian.py][<module>][129][这里是第 69页的第14条url    http://jobs.zhaopin.com/710823427250127.htm]
[DEBUG][2018-06-18 10:51:01,295][get_zhilian.py][<module>][133][这里是第 69页的第14条url    http://jobs.zhaopin.com/710823427250127.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:01,295][get_zhilian.py][<module>][129][这里是第 69页的第15条url    http://jobs.zhaopin.com/710823427250099.htm]
[DEBUG][2018-06-18 10:51:01,451][get_zhilian.py][<module>][133][这里是第 69页的第15条url    http://jobs.zhaopin.com/710823427250099.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:01,452][get_zhilian.py][<module>][129][这里是第 69页的第16条url    http://jobs.zhaopin.com/688947920250124.htm]
[DEBUG][2018-06-18 10:51:01,608][get_zhilian.py][<module>][133][这里是第 69页的第16条url    http://jobs.zhaopin.com/688947920250124.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:01,608][get_zhilian.py][<module>][129][这里是第 69页的第17条url    http://jobs.zhaopin.com/120073537250327.htm]
[DEBUG][2018-06-18 10:51:01,786][get_zhilian.py][<module>][133][这里是第 69页的第17条url    http://jobs.zhaopin.com/120073537250327.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:01,787][get_zhilian.py][<module>][129][这里是第 69页的第18条url    http://jobs.zhaopin.com/395095721251139.htm]
[DEBUG][2018-06-18 10:51:01,933][get_zhilian.py][<module>][133][这里是第 69页的第18条url    http://jobs.zhaopin.com/395095721251139.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:01,933][get_zhilian.py][<module>][129][这里是第 69页的第19条url    http://jobs.zhaopin.com/CZ698277480J00052825313.htm]
[DEBUG][2018-06-18 10:51:02,252][get_zhilian.py][<module>][133][这里是第 69页的第19条url    http://jobs.zhaopin.com/CZ698277480J00052825313.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:02,252][get_zhilian.py][<module>][129][这里是第 69页的第20条url    http://jobs.zhaopin.com/631306727250210.htm]
[DEBUG][2018-06-18 10:51:02,445][get_zhilian.py][<module>][133][这里是第 69页的第20条url    http://jobs.zhaopin.com/631306727250210.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:02,446][get_zhilian.py][<module>][129][这里是第 69页的第21条url    http://jobs.zhaopin.com/631306727250181.htm]
[DEBUG][2018-06-18 10:51:02,600][get_zhilian.py][<module>][133][这里是第 69页的第21条url    http://jobs.zhaopin.com/631306727250181.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:02,600][get_zhilian.py][<module>][129][这里是第 69页的第22条url    http://jobs.zhaopin.com/390904487250217.htm]
[DEBUG][2018-06-18 10:51:02,769][get_zhilian.py][<module>][133][这里是第 69页的第22条url    http://jobs.zhaopin.com/390904487250217.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:02,770][get_zhilian.py][<module>][129][这里是第 69页的第23条url    http://jobs.zhaopin.com/CC342488182J00055314711.htm]
[DEBUG][2018-06-18 10:51:02,981][get_zhilian.py][<module>][133][这里是第 69页的第23条url    http://jobs.zhaopin.com/CC342488182J00055314711.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:02,981][get_zhilian.py][<module>][129][这里是第 69页的第24条url    http://jobs.zhaopin.com/CC365976788J00048572114.htm]
[DEBUG][2018-06-18 10:51:03,185][get_zhilian.py][<module>][133][这里是第 69页的第24条url    http://jobs.zhaopin.com/CC365976788J00048572114.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:03,186][get_zhilian.py][<module>][129][这里是第 69页的第25条url    http://jobs.zhaopin.com/426867133250020.htm]
[DEBUG][2018-06-18 10:51:03,371][get_zhilian.py][<module>][133][这里是第 69页的第25条url    http://jobs.zhaopin.com/426867133250020.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:03,372][get_zhilian.py][<module>][129][这里是第 69页的第26条url    http://jobs.zhaopin.com/599986429250154.htm]
[DEBUG][2018-06-18 10:51:03,718][get_zhilian.py][<module>][133][这里是第 69页的第26条url    http://jobs.zhaopin.com/599986429250154.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:03,719][get_zhilian.py][<module>][129][这里是第 69页的第27条url    http://jobs.zhaopin.com/CC697763487J00044101314.htm]
[DEBUG][2018-06-18 10:51:03,898][get_zhilian.py][<module>][133][这里是第 69页的第27条url    http://jobs.zhaopin.com/CC697763487J00044101314.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:03,898][get_zhilian.py][<module>][129][这里是第 69页的第28条url    http://jobs.zhaopin.com/CZ752141370J00029770314.htm]
[DEBUG][2018-06-18 10:51:04,056][get_zhilian.py][<module>][133][这里是第 69页的第28条url    http://jobs.zhaopin.com/CZ752141370J00029770314.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:04,056][get_zhilian.py][<module>][129][这里是第 69页的第29条url    http://jobs.zhaopin.com/CC000077998J00049376610.htm]
[DEBUG][2018-06-18 10:51:04,231][get_zhilian.py][<module>][133][这里是第 69页的第29条url    http://jobs.zhaopin.com/CC000077998J00049376610.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:04,231][get_zhilian.py][<module>][129][这里是第 69页的第30条url    http://jobs.zhaopin.com/549215529250528.htm]
[DEBUG][2018-06-18 10:51:04,664][get_zhilian.py][<module>][133][这里是第 69页的第30条url    http://jobs.zhaopin.com/549215529250528.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:04,664][get_zhilian.py][<module>][129][这里是第 69页的第31条url    http://jobs.zhaopin.com/CC400846120J00048423510.htm]
[DEBUG][2018-06-18 10:51:04,869][get_zhilian.py][<module>][133][这里是第 69页的第31条url    http://jobs.zhaopin.com/CC400846120J00048423510.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:04,870][get_zhilian.py][<module>][129][这里是第 69页的第32条url    http://jobs.zhaopin.com/CC313759784J00131058003.htm]
[DEBUG][2018-06-18 10:51:05,046][get_zhilian.py][<module>][133][这里是第 69页的第32条url    http://jobs.zhaopin.com/CC313759784J00131058003.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:05,046][get_zhilian.py][<module>][129][这里是第 69页的第33条url    http://jobs.zhaopin.com/CC653618323J00051887913.htm]
[DEBUG][2018-06-18 10:51:05,225][get_zhilian.py][<module>][133][这里是第 69页的第33条url    http://jobs.zhaopin.com/CC653618323J00051887913.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:05,226][get_zhilian.py][<module>][129][这里是第 69页的第34条url    http://jobs.zhaopin.com/291920484250111.htm]
[DEBUG][2018-06-18 10:51:05,379][get_zhilian.py][<module>][133][这里是第 69页的第34条url    http://jobs.zhaopin.com/291920484250111.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:05,380][get_zhilian.py][<module>][129][这里是第 69页的第35条url    http://jobs.zhaopin.com/374935788250031.htm]
[DEBUG][2018-06-18 10:51:05,540][get_zhilian.py][<module>][133][这里是第 69页的第35条url    http://jobs.zhaopin.com/374935788250031.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:05,541][get_zhilian.py][<module>][129][这里是第 69页的第36条url    http://jobs.zhaopin.com/374935788250009.htm]
[DEBUG][2018-06-18 10:51:05,718][get_zhilian.py][<module>][133][这里是第 69页的第36条url    http://jobs.zhaopin.com/374935788250009.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:05,718][get_zhilian.py][<module>][129][这里是第 69页的第37条url    http://jobs.zhaopin.com/CZ755740270J00053728313.htm]
[DEBUG][2018-06-18 10:51:05,866][get_zhilian.py][<module>][133][这里是第 69页的第37条url    http://jobs.zhaopin.com/CZ755740270J00053728313.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:05,867][get_zhilian.py][<module>][129][这里是第 69页的第38条url    http://jobs.zhaopin.com/CC406827782J00053052312.htm]
[DEBUG][2018-06-18 10:51:06,069][get_zhilian.py][<module>][133][这里是第 69页的第38条url    http://jobs.zhaopin.com/CC406827782J00053052312.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:06,069][get_zhilian.py][<module>][129][这里是第 69页的第39条url    http://jobs.zhaopin.com/281545580250318.htm]
[DEBUG][2018-06-18 10:51:06,216][get_zhilian.py][<module>][133][这里是第 69页的第39条url    http://jobs.zhaopin.com/281545580250318.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:06,217][get_zhilian.py][<module>][129][这里是第 69页的第40条url    http://jobs.zhaopin.com/CZ658376980J00052698412.htm]
[DEBUG][2018-06-18 10:51:06,390][get_zhilian.py][<module>][133][这里是第 69页的第40条url    http://jobs.zhaopin.com/CZ658376980J00052698412.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:06,391][get_zhilian.py][<module>][129][这里是第 69页的第41条url    http://jobs.zhaopin.com/CC296958611J00026050915.htm]
[DEBUG][2018-06-18 10:51:06,543][get_zhilian.py][<module>][133][这里是第 69页的第41条url    http://jobs.zhaopin.com/CC296958611J00026050915.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:06,543][get_zhilian.py][<module>][129][这里是第 69页的第42条url    http://jobs.zhaopin.com/CC291312882J00031427511.htm]
[DEBUG][2018-06-18 10:51:06,717][get_zhilian.py][<module>][133][这里是第 69页的第42条url    http://jobs.zhaopin.com/CC291312882J00031427511.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:06,717][get_zhilian.py][<module>][129][这里是第 69页的第43条url    http://jobs.zhaopin.com/CZ752153770J00046884715.htm]
[DEBUG][2018-06-18 10:51:06,868][get_zhilian.py][<module>][133][这里是第 69页的第43条url    http://jobs.zhaopin.com/CZ752153770J00046884715.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:06,869][get_zhilian.py][<module>][129][这里是第 69页的第44条url    http://jobs.zhaopin.com/377898528250251.htm]
[DEBUG][2018-06-18 10:51:07,014][get_zhilian.py][<module>][133][这里是第 69页的第44条url    http://jobs.zhaopin.com/377898528250251.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:07,015][get_zhilian.py][<module>][129][这里是第 69页的第45条url    http://jobs.zhaopin.com/583338081250010.htm]
[DEBUG][2018-06-18 10:51:07,172][get_zhilian.py][<module>][133][这里是第 69页的第45条url    http://jobs.zhaopin.com/583338081250010.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:07,173][get_zhilian.py][<module>][129][这里是第 69页的第46条url    http://jobs.zhaopin.com/CC583338081J00044893310.htm]
[DEBUG][2018-06-18 10:51:07,324][get_zhilian.py][<module>][133][这里是第 69页的第46条url    http://jobs.zhaopin.com/CC583338081J00044893310.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:07,325][get_zhilian.py][<module>][129][这里是第 69页的第47条url    http://jobs.zhaopin.com/490760730250004.htm]
[DEBUG][2018-06-18 10:51:07,535][get_zhilian.py][<module>][133][这里是第 69页的第47条url    http://jobs.zhaopin.com/490760730250004.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:07,535][get_zhilian.py][<module>][129][这里是第 69页的第48条url    http://jobs.zhaopin.com/CC460840933J00049890215.htm]
[DEBUG][2018-06-18 10:51:07,708][get_zhilian.py][<module>][133][这里是第 69页的第48条url    http://jobs.zhaopin.com/CC460840933J00049890215.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:07,708][get_zhilian.py][<module>][129][这里是第 69页的第49条url    http://jobs.zhaopin.com/CC229929838J00039358615.htm]
[DEBUG][2018-06-18 10:51:07,862][get_zhilian.py][<module>][133][这里是第 69页的第49条url    http://jobs.zhaopin.com/CC229929838J00039358615.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:07,863][get_zhilian.py][<module>][129][这里是第 69页的第50条url    http://jobs.zhaopin.com/CC342064835J00052973412.htm]
[DEBUG][2018-06-18 10:51:08,059][get_zhilian.py][<module>][133][这里是第 69页的第50条url    http://jobs.zhaopin.com/CC342064835J00052973412.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:08,060][get_zhilian.py][<module>][129][这里是第 69页的第51条url    http://jobs.zhaopin.com/530907786250009.htm]
[DEBUG][2018-06-18 10:51:08,243][get_zhilian.py][<module>][133][这里是第 69页的第51条url    http://jobs.zhaopin.com/530907786250009.htm该url没有获取到数据]
[DEBUG][2018-06-18 10:51:08,243][get_zhilian.py][<module>][129][这里是第 69页的第52条url    http://jobs.zhaopin.com/278073119251897.htm]
[DEBUG][2018-06-18 10:51:08,405][get_zhilian.py][<module>][133][这里是第 69页的第52条url    http://jobs.zhaopin.com/278073119251897.htm该url没有获取到数据]
